Scenario,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_scheme,truss_scheme,opening_complexity_index,P_f_prefab_level,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized
full_grid,0.25,0.25,1,1,1.3,0.8500000000000001,22572.72313247156,5431.624919893238,105.70288683154324,1.2310958102619938,1.0120799584943563,1.1254540514682607
full_grid,0.25,0.25,1,1,1.3,0.9,24631.665267656896,5417.596782926181,114.22135558000001,1.3433886435778033,1.0094660820782264,1.2161530423154576
full_grid,0.25,0.5,1,1,0.8,0.5,19322.86047665886,5574.91826864623,120.9715276,1.0538512538113578,1.038779947649958,1.2880243854333038
full_grid,0.25,0.5,1,1,0.8,0.55,18842.568957772542,5498.285224468985,109.06984194519038,1.0276565907600606,1.0245008379334264,1.1613031506494873
full_grid,0.25,0.5,1,1,0.8,0.6,18540.629405756077,5440.959885891664,100.75013185916941,1.0111890819327747,1.0138193517955452,1.0727204098746208
full_grid,0.25,0.5,1,1,0.8,0.65,18375.715714884525,5398.125588205617,95.18274446185328,1.002194839071808,1.005837995412586,1.0134425709222321
full_grid,0.25,0.5,1,1,0.8,0.7,18316.82766209139,5366.169175083003,91.7453267901643,0.9989831381776512,0.9998835258489184,0.9768432332773069
full_grid,0.25,0.5,1,1,0.8,0.75,18327.615838690566,5338.018361197468,89.97102912905962,0.9995715155273254,0.9946381572954848,0.9579516916074627
full_grid,0.25,0.5,1,1,0.8,0.8,18473.07643341268,5313.2187171179485,89.80881710276562,1.0075048041992183,0.9900172154740513,0.9562245658149534
full_grid,0.25,0.5,1,1,0.8,0.8500000000000001,19473.39303009995,5294.258901832871,93.76328377029324,1.0620611625034453,0.9864844146364045,0.9983290973539827
full_grid,0.25,0.5,1,1,0.8,0.9,21491.196279189568,5280.262174095645,102.31049430000003,1.1721103183500343,0.9838763907326429,1.0893341115759794
full_grid,0.25,0.5,1,1,0.9,0.5,19258.185186353567,5564.081359828492,121.5018628,1.0503239222415222,1.036760695881248,1.2936710419946087
full_grid,0.25,0.5,1,1,0.9,0.55,18777.54244827752,5487.467488648523,109.60017714519036,1.024110104014732,1.022485158687962,1.1669498072107922
full_grid,0.25,0.5,1,1,0.9,0.6,18475.251677071323,5430.156463608037,101.28046705916941,1.0076234400119528,1.011806339605332,1.0783670664359257
full_grid,0.25,0.5,1,1,0.9,0.65,18309.986767010047,5387.332818911828,95.71307966185326,0.9986100419754934,1.0038269682043393,1.019089227483537
full_grid,0.25,0.5,1,1,0.9,0.7,18250.747495027183,5355.384297580883,92.2756619901643,0.9953791859058434,0.9978739691258951,0.9824898898386121
full_grid,0.25,0.5,1,1,0.9,0.75,18261.18992918126,5327.239288923276,90.5013643290596,0.9959487067767004,0.992629682266232,0.9635983481687678
full_grid,0.25,0.5,1,1,0.9,0.8,18406.15066631522,5302.4438695759045,90.33915230276561,1.003854733669902,0.9880095276432521,0.9618712223762586
full_grid,0.25,0.5,1,1,0.9,0.8500000000000001,19404.350300776467,5283.487078147276,94.29361897029322,1.0582956347777754,0.984477290243721,1.0039757539152876
full_grid,0.25,0.5,1,1,0.9,0.9,21418.06450881342,5269.492458157704,102.84082950000001,1.1681217780406197,0.9818696590786316,1.0949807681372843
full_grid,0.25,0.5,1,1,1.0,0.5,19197.56471549633,5553.244451010757,122.03219800000001,1.0470177368402094,1.0347414441125387,1.299317698555914
full_grid,0.25,0.5,1,1,1.0,0.55,18716.570758230555,5476.649752828061,110.13051234519037,1.0207847634379261,1.0204694794424976,1.1725964637720974
full_grid,0.25,0.5,1,1,1.0,0.6,18413.928767834634,5419.353041324408,101.8108022591694,1.0042789442596542,1.0097933274151187,1.0840137229972309
full_grid,0.25,0.5,1,1,1.0,0.65,18248.31263858363,5376.540049618043,96.24341486185327,0.9952463910477017,1.0018159409960932,1.0247358840448422
full_grid,0.25,0.5,1,1,1.0,0.7,18188.722147411037,5344.5994200787645,92.80599719016432,0.9919963798025587,0.995864412402872,0.9881365463999175
full_grid,0.25,0.5,1,1,1.0,0.75,18198.815187956927,5316.460216649084,91.03169952905961,0.9925468450634813,0.9906212072369794,0.969245004730073
full_grid,0.25,0.5,1,1,1.0,0.8,18343.269982230937,5291.6690220338605,90.86948750276562,1.0004252782927963,0.986001839812453,0.9675178789375638
full_grid,0.25,0.5,1,1,1.0,0.8500000000000001,19339.346569194364,5272.715254461681,94.82395417029325,1.0547503903191215,0.9824701658510374,1.0096224104765932
full_grid,0.25,0.5,1,1,1.0,0.9,21348.96565090681,5258.722742219763,103.37116470000002,1.164353189113024,0.97986292742462,1.1006274246985894
full_grid,0.25,0.5,1,1,1.1,0.5,20082.38947535592,5595.803496698485,124.96251352000002,1.0952752752987494,1.0426715125227193,1.330517749689051
full_grid,0.25,0.5,1,1,1.1,0.55,19602.554541416248,5519.1455276247825,113.06082786519038,1.0691055139755927,1.0283877585259689,1.2037965149052343
full_grid,0.25,0.5,1,1,1.1,0.6,19301.071574346424,5461.801581449578,104.74111777916941,1.0526629068764477,1.0177028052162613,1.1152137741303678
full_grid,0.25,0.5,1,1,1.1,0.65,19136.614468421525,5418.953434876737,99.17373038185329,1.0436935657436224,1.0097188683567453,1.0559359351779793
full_grid,0.25,0.5,1,1,1.1,0.7,19078.183000575034,5386.986762424956,95.73631271016433,1.0405067665776062,1.0037624871622874,1.0193365975330544
full_grid,0.25,0.5,1,1,1.1,0.75,19089.287800869275,5358.827488952344,93.96201504905962,1.0411124122959277,0.9985155423257589,1.0004450558632099
full_grid,0.25,0.5,1,1,1.1,0.8,19235.176807983367,5334.02083140308,93.79980302276562,1.0490690661904272,0.993893293677681,0.9987179300707005
full_grid,0.25,0.5,1,1,1.1,0.8500000000000001,20238.024053091835,5315.055563786666,97.75426969029324,1.1037634437602208,0.9903594769018291,1.04082246160973
full_grid,0.25,0.5,1,1,1.1,0.9,22260.92165307734,5301.054574659539,106.30148022000003,1.214090440875988,0.9877506589691392,1.1318274758317264
full_grid,0.25,0.5,1,1,1.2000000000000002,0.5,21130.876084660224,5646.117810736746,128.42561368000003,1.1524587823242483,1.0520466276336713,1.3673905373918491
full_grid,0.25,0.5,1,1,1.2000000000000002,0.55,20652.410905560486,5569.385066973673,116.52392802519037,1.1263637261855144,1.0377489407962646,1.2406693026080324
full_grid,0.25,0.5,1,1,1.2000000000000002,0.6,20352.29769333061,5511.985298004818,108.2042179391694,1.1099958242707924,1.0270535859710779,1.1520865618331657
full_grid,0.25,0.5,1,1,1.2000000000000002,0.65,20189.210342245642,5469.095604771595,102.6368305418533,1.1011011883223893,1.0190619076818912,1.0928087228807775
full_grid,0.25,0.5,1,1,1.2000000000000002,0.7,20132.14862923909,5437.098154332311,99.19941287016431,1.097989094340796,1.0130997915950624,1.0562093852358523
full_grid,0.25,0.5,1,1,1.2000000000000002,0.75,20144.44914559956,5408.915161718049,97.42511520905961,1.098659953326952,1.007848427147782,1.037317843566008
full_grid,0.25,0.5,1,1,1.2000000000000002,0.8,20292.033131524673,5384.090229792192,97.26290318276561,1.1067090498257617,1.0032227734173251,1.0355907177734986
full_grid,0.25,0.5,1,1,1.2000000000000002,0.8500000000000001,21302.88206353183,5365.111371214413,101.21736985029324,1.1618398321287458,0.9996864242244126,1.0776952493125278
full_grid,0.25,0.5,1,1,1.2000000000000002,0.9,23341.47245784002,5351.1003639502205,109.76458038000001,1.2730226999885335,0.9970757396024915,1.1687002635345243
full_grid,0.25,0.5,1,1,1.3,0.5,22344.416853598923,5704.196023147379,132.42149848000003,1.2186441932494108,1.0628683974857647,1.4099360616643084
full_grid,0.25,0.5,1,1,1.3,0.55,21867.532160852963,5627.377000896569,120.51981282519039,1.1926353354003956,1.048554634293754,1.2832148268804917
full_grid,0.25,0.5,1,1,1.3,0.6,21568.999434976857,5569.912821011963,112.20010273916942,1.1763536317753918,1.0378472777199375,1.1946320861056252
full_grid,0.25,0.5,1,1,1.3,0.65,21407.49257024567,5526.975189324455,106.63271534185328,1.1675451941167077,1.0298466670119002,1.1353542471532367
full_grid,0.25,0.5,1,1,1.3,0.7,21352.011343592894,5494.942225822669,103.19529767016431,1.1645192984248327,1.0238779337415669,1.0987549095083116
full_grid,0.25,0.5,1,1,1.3,0.75,21365.691532337474,5466.731864968039,101.42100000905963,1.1652654034892598,1.0186214697434186,1.0798633678384675
full_grid,0.25,0.5,1,1,1.3,0.8,21515.231263044523,5441.885847223039,101.25878798276561,1.1734211645315031,1.0139918870717557,1.078136242045958
full_grid,0.25,0.5,1,1,1.3,0.8500000000000001,22535.312910704015,5422.891306766759,105.21325465029325,1.2290554907573992,1.0104526158591571,1.1202407735849873
full_grid,0.25,0.5,1,1,1.3,0.9,24592.010375384543,5408.868740113641,113.76046518000003,1.341225901783365,1.0078397773650456,1.2112457878069838
full_grid,0.25,0.75,1,2,0.8,0.5,19311.56318706165,5571.981752857349,120.52268176000001,1.0532351099013466,1.0382327838045968,1.2832453733906362
full_grid,0.25,0.75,1,2,0.8,0.55,18831.27000739815,5495.354204693514,108.62291222394036,1.0270403562727708,1.0239546981655936,1.1565445401651393
full_grid,0.25,0.75,1,2,0.8,0.6,18529.518643604504,5438.033472656303,100.3089504941694,1.0105831110601713,1.0132740703688152,1.0680230040652328
full_grid,0.25,0.75,1,2,0.8,0.65,18364.982989955784,5395.203221738259,94.75114369060326,1.0016094860058566,1.0052934680240775,1.008847172904444
full_grid,0.25,0.75,1,2,0.8,0.7,18306.66282338547,5363.250542932472,91.32713885016429,0.9984287571103159,0.9993396942792989,0.9723906461677586
full_grid,0.25,0.75,1,2,0.8,0.75,18318.159151108797,5335.103533067706,89.5700862578096,0.9990557563788811,0.994095034532758,0.9536827185227941
full_grid,0.25,0.75,1,2,0.8,0.8,18464.441304155083,5310.307830421202,89.42895153776561,1.0070338520953135,0.989474827122375,0.9521800098718043
full_grid,0.25,0.75,1,2,0.8,0.8500000000000001,19465.324604391102,5291.352064062431,93.40832774904322,1.0616211178961874,0.9859427807251081,0.9945497616689929
full_grid,0.25,0.75,1,2,0.8,0.9,21483.342084352164,5277.359569038603,101.98428006000002,1.1716819576998565,0.9833355455069541,1.085860799265789
full_grid,0.25,0.75,1,2,0.9,0.5,19246.78105676989,5561.145292202758,121.05301696,1.049701951375723,1.0362136155425623,1.288892029951941
full_grid,0.25,0.75,1,2,0.9,0.55,18766.136657916668,5484.536916587953,109.15324742394037,1.0234880425716546,1.0219391023432827,1.1621911967264447
full_grid,0.25,0.75,1,2,0.9,0.6,18464.034074933297,5427.230496742837,100.83928569416939,1.0070116421835622,1.0112611413511887,1.073669660626538
full_grid,0.25,0.75,1,2,0.9,0.65,18299.147202094842,5384.410896573408,95.28147889060327,0.9980188619537541,1.0032825235708076,1.014493829465749
full_grid,0.25,0.75,1,2,0.9,0.7,18240.475816334805,5352.466106421569,91.85747405016429,0.9948189778827206,0.9973302197265983,0.9780373027290638
full_grid,0.25,0.75,1,2,0.9,0.75,18251.626401613026,5324.3248977505245,90.10042145780959,0.9954271206724683,0.9920866409221305,0.959329375084099
full_grid,0.25,0.75,1,2,0.9,0.8,18397.40869707117,5299.533414905466,89.95928673776561,1.0033779546102097,0.9874672197914584,0.9578266664331094
full_grid,0.25,0.75,1,2,0.9,0.8500000000000001,19396.175035081178,5280.580666575955,93.93866294904323,1.0578497632147308,0.9839357357465212,1.0001964182302983
full_grid,0.25,0.75,1,2,0.9,0.9,21410.103473989548,5266.590272576098,102.51461526000001,1.167687590434654,0.9813288920142089,1.091507455827094
full_grid,0.25,0.75,1,2,1.0,0.5,19186.051514659866,5550.308831548166,121.58335216,1.0463898173273845,1.0341944472805276,1.2945386865132464
full_grid,0.25,0.75,1,2,1.0,0.55,18705.055896616916,5473.719628482389,109.68358262394037,1.0201567533478229,1.019923506520971,1.1678378532877498
full_grid,0.25,0.75,1,2,1.0,0.6,18402.602094443817,5416.427520829372,101.36962089416939,1.0036611977842376,1.0092482123335624,1.079316317187843
full_grid,0.25,0.75,1,2,1.0,0.65,18237.364002415638,5373.618571408557,95.81181409060326,0.9946492623789366,1.0012715791175382,1.0201404860270542
full_grid,0.25,0.75,1,2,1.0,0.7,18178.341397465865,5341.6816699106685,92.3878092501643,0.9914302231324096,0.9953207451738982,0.983683959290369
full_grid,0.25,0.75,1,2,1.0,0.75,18189.142589135907,5313.546262433341,90.6307566578096,0.9920193103122233,0.9900782473115026,0.9649760316454044
full_grid,0.25,0.75,1,2,1.0,0.8,18334.418941734093,5288.758999389733,90.48962193776562,0.9999425505860782,0.9854596124605421,0.9634733229944147
full_grid,0.25,0.75,1,2,1.0,0.8500000000000001,19331.062232246273,5269.809269089476,94.46899814904322,1.0542985701090504,0.981928690767934,1.0058430747916032
full_grid,0.25,0.75,1,2,1.0,0.9,21340.89554483015,5255.820976113594,103.04495046,1.1639130528600323,0.9793222385214639,1.097154112388399
full_grid,0.25,0.75,1,2,1.1,0.5,20071.149896834475,5592.865840480933,124.51366768000001,1.0946622788983744,1.0421241361801736,1.3257387376463834
full_grid,0.25,0.75,1,2,1.1,0.55,19591.31330211762,5516.2133680033585,112.61389814394038,1.0684924269979394,1.0278414063695303,1.1990379044208868
full_grid,0.25,0.75,1,2,1.1,0.6,19290.018523270628,5458.874030116422,104.2999364141694,1.0520600835134812,1.0171573117266612,1.1105163683209798
full_grid,0.25,0.75,1,2,1.1,0.65,19125.93945456855,5416.02993322518,98.74212961060327,1.0431113601873072,1.0091741294482597,1.0513405371601912
full_grid,0.25,0.75,1,2,1.1,0.7,19068.075872944883,5384.066999169258,95.31812477016432,1.0399555330199073,1.0032184448327413,1.0148840104235062
full_grid,0.25,0.75,1,2,1.1,0.75,19079.888824363272,5355.911534961887,93.5610721778096,1.0405998006571198,0.997972209780313,0.9961760827785412
full_grid,0.25,0.75,1,2,1.1,0.8,19226.599389801548,5331.10882525555,93.41993745776563,1.0486012615961595,0.9933506967376506,0.9946733741275516
full_grid,0.25,0.75,1,2,1.1,0.8500000000000001,20230.013338458768,5312.147614140791,97.39931366904324,1.1033265466626,0.9898176358137005,1.0370431259247401
full_grid,0.25,0.75,1,2,1.1,0.9,22253.125169315696,5298.150866467848,105.97526598000002,1.2136652277354463,0.9872096081952974,1.1283541635215362
full_grid,0.25,0.75,1,2,1.2000000000000002,0.5,21119.959877965608,5643.177747445145,127.97676784000001,1.151863422329496,1.0514988027786751,1.3626115253491813
full_grid,0.25,0.75,1,2,1.2000000000000002,0.55,20641.493038088698,5566.450502026359,116.07699830394036,1.125768275613484,1.0372021404531113,1.2359106921236847
full_grid,0.25,0.75,1,2,1.2000000000000002,0.6,20341.568014081644,5509.055346590243,107.7630365741694,1.1094106373134485,1.0265076452719708,1.1473891560237781
full_grid,0.25,0.75,1,2,1.2000000000000002,0.65,20178.858700219505,5466.169711779406,102.20522977060327,1.1005366191716972,1.0185167231925778,1.0882133248629893
full_grid,0.25,0.75,1,2,1.2000000000000002,0.7,20122.364873435774,5434.176011973083,98.7812249301643,1.0974554971887198,1.0125553059648396,1.0517567981263038
full_grid,0.25,0.75,1,2,1.2000000000000002,0.75,20135.373540920395,5405.996844357481,97.02417233780959,1.0981649780937672,1.0073046542332826,1.033048870481339
full_grid,0.25,0.75,1,2,1.2000000000000002,0.8,20283.77908516968,5381.17587950428,96.88303761776561,1.1062588816371162,1.0026797396913354,1.0315461618303494
full_grid,0.25,0.75,1,2,1.2000000000000002,0.8500000000000001,21295.19472072559,5362.2011001542005,100.86241382904323,1.1614205714367472,0.9991441505848908,1.0739159136275382
full_grid,0.25,0.75,1,2,1.2000000000000002,0.9,23333.999345905213,5348.194360566551,109.43836614000003,1.2726151232536145,0.9965342611632942,1.1652269512243343
full_grid,0.25,0.75,1,2,1.3,0.5,22333.873768242967,5701.2531824626485,131.97265264,1.218069182953454,1.0623200551164032,1.4051570496216406
full_grid,0.25,0.75,1,2,1.3,0.55,21856.987414719835,5624.43966057323,120.07288310394036,1.1920602345271607,1.0480073168120845,1.278456216396144
full_grid,0.25,0.75,1,2,1.3,0.6,21558.642877066555,5566.980100272675,111.75892137416939,1.175788794516844,1.037300821009861,1.1899346802962372
full_grid,0.25,0.75,1,2,1.3,0.65,21397.51404955819,5524.046537093075,106.20111457060327,1.167000974664811,1.0293009683908627,1.1307588491354486
full_grid,0.25,0.75,1,2,1.3,0.7,21342.600709128234,5492.017338343984,102.7771097301643,1.1640060509715522,1.0233329366105637,1.0943023223987631
full_grid,0.25,0.75,1,2,1.3,0.75,21356.989048996962,5463.810820641956,101.0200571378096,1.16479077795487,1.0180771887107802,1.0755943947537985
full_grid,0.25,0.75,1,2,1.3,0.8,21507.350338028184,5438.968792157759,100.87892241776561,1.172991346041653,1.0134483493619661,1.0740916861028087
full_grid,0.25,0.75,1,2,1.3,0.8500000000000001,22527.99868923644,5419.978357151541,104.85829862904323,1.2286565797641966,1.0099098431218738,1.1164614378999975
full_grid,0.25,0.75,1,2,1.3,0.9,24584.910384788393,5405.960088431535,113.43425094000001,1.3408386747472416,1.0072978054658228,1.2077724754967933
full_grid,0.25,1.0,1,2,0.8,0.5,19577.301927896744,5629.052793020589,121.45426656000001,1.0677282593785475,1.048866886271447,1.2931642688803795
full_grid,0.25,1.0,1,2,0.8,0.55,19099.1670854729,5552.312832203808,109.55641314269036,1.041651219501976,1.0345678546733976,1.1664838372132027
full_grid,0.25,1.0,1,2,0.8,0.6,18799.76390791891,5494.908694255832,101.2481997691694,1.0253220422333453,1.0238716857720784,1.0780235057882561
full_grid,0.25,1.0,1,2,0.8,0.65,18637.766289509836,5452.017000552691,95.69997355935327,1.0164868393149638,1.0158796347333845,1.018949682419067
full_grid,0.25,1.0,1,2,0.8,0.7,18582.174007179172,5420.019558413165,92.28938155016431,1.0134548867473212,1.009917520193058,0.9826359665906216
full_grid,0.25,1.0,1,2,0.8,0.75,18596.538484043478,5391.840697819372,90.54957402655961,1.0142383122640597,1.0046669256691736,0.9641116529705365
full_grid,0.25,1.0,1,2,0.8,0.8,18746.772456213486,5367.023012438895,90.42951661276562,1.0224319366049108,1.0000426221945713,0.9628333614610664
full_grid,0.25,1.0,1,2,0.8,0.8500000000000001,19761.297914320694,5348.05276675877,94.43380236779323,1.0777632333009315,0.9965078778512624,1.0054683335164145
full_grid,0.25,1.0,1,2,0.8,0.9,21804.733364259602,5334.05162080353,103.03849646,1.1892103460926426,0.9938990306966374,1.0970853944880097
full_grid,0.25,1.0,1,2,0.9,0.5,19512.338108775293,5618.216780529144,121.98460176,1.0641851917092335,1.0468478015160876,1.2988109254416846
full_grid,0.25,1.0,1,2,0.9,0.55,19033.852047161723,5541.495991813147,110.08674834269037,1.038088996657169,1.0325523422742395,1.172130493774508
full_grid,0.25,1.0,1,2,0.9,0.6,18734.097650418,5484.106164712531,101.7785349691694,1.021740664213045,1.0218588399270392,1.0836701623495613
full_grid,0.25,1.0,1,2,0.9,0.65,18571.7488128192,5441.2251195167755,96.23030875935326,1.0128863061191706,1.013868773035092,1.024596338980372
full_grid,0.25,1.0,1,2,0.9,0.7,18515.805311298813,5409.235562893481,92.81971675016429,1.0098351983760354,1.0079081278106803,0.9882826231519265
full_grid,0.25,1.0,1,2,0.9,0.75,18529.824045718007,5381.062499459199,91.07990922655961,1.0105997674139562,1.002658613477171,0.9697583095318416
full_grid,0.25,1.0,1,2,0.9,0.8,18679.558160299868,5356.24902894947,90.9598518127656,1.0187661299761162,0.9980350953635377,0.9684800180223714
full_grid,0.25,1.0,1,2,0.9,0.8500000000000001,19691.96665618107,5337.28179547141,94.96413756779323,1.0739819694757842,0.9945009122867716,1.0111149900777197
full_grid,0.25,1.0,1,2,0.9,0.9,21731.31306506729,5323.282743816459,103.56883166,1.1852060696837492,0.9918924553651581,1.1027320510493146
full_grid,0.25,1.0,1,2,1.0,0.5,19451.474545798075,5607.380768037697,122.51493696,1.0608657482845685,1.044828716760728,1.3044575820029898
full_grid,0.25,1.0,1,2,1.0,0.55,18972.637264994773,5530.679151422484,110.61708354269038,1.0347503980570105,1.0305368298750812,1.1777771503358132
full_grid,0.25,1.0,1,2,1.0,0.6,18672.53164906133,5473.303635169228,102.30887016916941,1.018382910437394,1.0198459940819997,1.0893168189108664
full_grid,0.25,1.0,1,2,1.0,0.65,18509.8315922728,5430.43323848086,96.76064395935329,1.0095093971680265,1.0118579113367994,1.0302429955416776
full_grid,0.25,1.0,1,2,1.0,0.7,18453.53687156268,5398.451567373796,93.3500519501643,1.006439134249398,1.0058987354283027,0.9939292797132318
full_grid,0.25,1.0,1,2,1.0,0.75,18467.206212373694,5370.284301099024,91.61024442655962,1.0071846476773847,1.0006503012851675,0.9754049660931469
full_grid,0.25,1.0,1,2,1.0,0.8,18616.434384095595,5345.4750454600435,91.49018701276562,1.0153234165756577,0.9960275685325038,0.9741266745836766
full_grid,0.25,1.0,1,2,1.0,0.8500000000000001,19626.719832478964,5326.51082418405,95.49447276779323,1.0704234669937767,0.9924939467222809,1.0167616466390246
full_grid,0.25,1.0,1,2,1.0,0.9,21661.971115040706,5312.51386682939,104.09916686000001,1.1814242227328016,0.9898858800336794,1.10837870761062
full_grid,0.25,1.0,1,2,1.1,0.5,20338.859152516987,5649.948215022705,125.44525248000001,1.1092628984649606,1.0527603505928087,1.3356576331361267
full_grid,0.25,1.0,1,2,1.1,0.55,19861.18089503979,5573.183330474905,113.54739906269037,1.08321076031653,1.0384566749316977,1.20897720146895
full_grid,0.25,1.0,1,2,1.1,0.6,19562.234302432447,5515.76058842536,105.2391856891694,1.0669064847760403,1.0277570395100237,1.1205168700440031
full_grid,0.25,1.0,1,2,1.1,0.65,19400.693268970015,5472.855051662616,99.69095947935327,1.0580961835857994,1.0197624090805593,1.0614430466748142
full_grid,0.25,1.0,1,2,1.1,0.7,19345.557571586003,5440.847358351991,96.28036747016431,1.0550891327462981,1.013798384429543,1.0251293308463687
full_grid,0.25,1.0,1,2,1.1,0.75,19360.238672145362,5412.660048660065,94.54055994655961,1.0558898266316832,1.0085462155769793,1.0066050172262837
full_grid,0.25,1.0,1,2,1.1,0.8,19510.901056707356,5387.835362629665,94.42050253276561,1.0641068161951415,1.0039206076644624,1.0053267257168133
full_grid,0.25,1.0,1,2,1.1,0.8500000000000001,20527.957163235777,5368.8596797689,98.42478828779325,1.1195761321567297,1.0003848502059922,1.0479616977721617
full_grid,0.25,1.0,1,2,1.1,0.9,22576.486964070555,5354.854289905331,107.02948238,1.2313010862176177,0.9977752122797974,1.1395787587437567
full_grid,0.25,1.0,1,2,1.2000000000000002,0.5,21390.37103538231,5700.272457866844,128.90835264,1.1666114011617401,1.0621373157478249,1.3725304208389246
full_grid,0.25,1.0,1,2,1.2000000000000002,0.55,20914.062532745054,5623.432802125989,117.01049922269037,1.1406339681977322,1.047819707897529,1.245849989171748
full_grid,0.25,1.0,1,2,1.2000000000000002,0.6,20616.48569497765,5565.954247771737,108.7022858491694,1.1244043978416653,1.0371096729147913,1.1573896577468012
full_grid,0.25,1.0,1,2,1.2000000000000002,0.65,20456.314416355166,5523.007181830184,103.15405963935328,1.1156688018358476,1.0291073043130146,1.0983158343776123
full_grid,0.25,1.0,1,2,1.2000000000000002,0.7,20402.548473811083,5490.968735006259,99.7434676301643,1.1127364561807684,1.0231375493299295,1.0620021185491668
full_grid,0.25,1.0,1,2,1.2000000000000002,0.75,20418.425290436677,5462.757737639515,98.00366010655962,1.1136023633339887,1.0178809667298594,1.0434778049290818
full_grid,0.25,1.0,1,2,1.2000000000000002,0.8,20570.782653809685,5437.914815691985,97.88360269276562,1.1219117955017563,1.0132519609011525,1.0421995134196116
full_grid,0.25,1.0,1,2,1.2000000000000002,0.8500000000000001,21595.840447236795,5418.925587321942,101.88788844779324,1.177817516196535,1.0097136794947532,1.0848344854749596
full_grid,0.25,1.0,1,2,1.2000000000000002,0.9,23660.063042394268,5404.910231766027,110.49258254,1.2903983410014441,1.007102184651403,1.1764515464465548
full_grid,0.25,1.0,1,2,1.3,0.5,22607.40250458373,5758.362126591951,132.90423744,1.2329871917076107,1.0729612202661458,1.415075945111384
full_grid,0.25,1.0,1,2,1.3,0.55,22132.674488300254,5681.436196397568,121.00638402269037,1.2070959570333217,1.0586275368129443,1.2883955134442073
full_grid,0.25,1.0,1,2,1.3,0.6,21836.67813688663,5623.893243230192,112.69817064916941,1.1909525849669738,1.0479055023366708,1.1999351820192607
full_grid,0.25,1.0,1,2,1.3,0.65,21678.087344617918,5580.898259005399,107.14994443935326,1.1823031872508745,1.0398942050745343,1.1408613586500715
full_grid,0.25,1.0,1,2,1.3,0.7,21625.901888427612,5548.824327358437,103.73935243016432,1.179457039885514,1.0339178381698315,1.104547642821626
full_grid,0.25,1.0,1,2,1.3,0.75,21643.158377437318,5520.58599805921,101.9995449065596,1.1803981931170051,1.0286561627841768,1.0860233292015409
full_grid,0.25,1.0,1,2,1.3,0.8,21797.47148559225,5495.722034668834,101.87948749276562,1.188814289828206,1.0240232362829427,1.0847450376920709
full_grid,0.25,1.0,1,2,1.3,0.8500000000000001,22831.761994671702,5476.717176865015,105.88377324779324,1.2452235544458967,1.0204820426289343,1.127380009747419
full_grid,0.25,1.0,1,2,1.3,0.9,24914.091660201506,5462.690322433313,114.48846734000001,1.358791922416984,1.0178684051888653,1.218997070719014
full_grid,0.5,0.0,2,0,0.8,0.5,19327.700352097632,5577.336835414825,121.18341360000001,1.0541152162203191,1.0392306015501953,1.2902804066669475
full_grid,0.5,0.0,2,0,0.8,0.55,18847.425444633744,5500.698830232394,109.28029085612785,1.027921459140908,1.0249505674447383,1.1635438707143906
full_grid,0.5,0.0,2,0,0.8,0.6,18545.36011728971,5443.369410003267,100.9562695029194,1.0114470906415352,1.0142683207687029,1.0749152264333044
full_grid,0.5,0.0,2,0,0.8,0.65,18380.178264340593,5400.531610290427,95.38169666029077,1.0024382224645079,1.0062863118496828,1.015560881637216
full_grid,0.5,0.0,2,0,0.8,0.7,18320.879662719886,5368.572049928833,91.9342193651643,0.9992041306103163,1.000331255857912,0.9788544358111112
full_grid,0.5,0.0,2,0,0.8,0.75,18331.133075341106,5340.418296015639,90.14698790249709,0.9997633424185147,0.9950853394862629,0.959825183622607
full_grid,0.5,0.0,2,0,0.8,0.8,18475.968075311535,5315.615790013056,89.96896789651562,1.0076625117210607,0.9904638643999192,0.9579297449739583
full_grid,0.5,0.0,2,0,0.8,0.8500000000000001,19475.92096665658,5296.653084370261,93.90475240623073,1.0621990338663825,0.9869305249991056,0.9998353613193678
full_grid,0.5,0.0,2,0,0.8,0.9,21493.71114336065,5282.653368161769,102.43040660000001,1.1722474767569413,0.9843219442505841,1.0906108580102647
full_grid,0.5,0.0,2,0,0.9,0.5,19263.062400488896,5566.4999650416485,121.71374880000002,1.0505899210690681,1.0372113569448977,1.2959270632282527
full_grid,0.5,0.0,2,0,0.9,0.55,18782.436273835276,5489.881133192677,109.81062605612784,1.024377008814164,1.022934895425328,1.1691905272756957
full_grid,0.5,0.0,2,0,0.9,0.6,18480.019727301515,5432.566027508936,101.4866047029194,1.007883485139298,1.012255315992468,1.0805618829946095
full_grid,0.5,0.0,2,0,0.9,0.65,18314.48665516267,5389.738882466857,95.91203186029077,0.9988554617867776,1.004275292368622,1.021207538198521
full_grid,0.5,0.0,2,0,0.9,0.7,18254.836834352234,5357.787216250218,92.46455456516428,0.9956022147570931,0.9983217073005652,0.9845010923724161
full_grid,0.5,0.0,2,0,0.9,0.75,18264.744504528353,5329.639270590611,90.6773231024971,0.9961425700864742,0.9930768731864607,0.9654718401839123
full_grid,0.5,0.0,2,0,0.9,0.8,18409.079646910635,5304.840993018201,90.4993030965156,1.0040144776103292,0.988456185987627,0.9635764015352632
full_grid,0.5,0.0,2,0,0.9,0.8500000000000001,19406.915576029663,5285.881315602247,94.43508760623072,1.0584355425592977,0.9849234108392683,1.005482017880673
